age,population density,education,employed,salary,chronic illness,dash speed,run speed,lives in flat,creativity,food supply,survival time
0,255.2,0,0,0.00,0,0.000,0.305,0,36.6,0.4,5.8
54,4956.9,4,1,34053.35,1,5.749,2.682,1,99.3,2.5,11.5
94,11843.8,0,0,29201.94,1,1.980,0.275,0,2.3,1.2,5.1
13,309.6,0,0,437.36,0,5.580,2.682,0,49.5,0.7,5.8
9,133.2,0,0,595.61,0,5.378,2.636,0,28.4,1.0,5.5
33,838.4,3,1,36007.36,0,5.950,2.661,0,77.7,2.4,9.1
80,161.3,0,0,17737.32,0,3.546,1.958,0,7.3,2.9,6.9
81,2342.4,4,0,30351.92,1,3.661,0.489,1,64.9,5.1,12.4
0,1492.8,0,0,0.00,0,0.000,-0.068,0,35.3,0.7,5.4
12,3667.6,0,0,407.27,0,5.693,2.656,0,32.5,0.7,5.1
22,744.2,2,1,16186.62,0,5.952,3.218,0,59.0,4.3,9.2
77,5493.8,0,0,19307.86,1,1.038,0.524,0,0.6,2.2,8.1
72,142.8,2,0,33511.15,0,3.665,1.874,0,29.3,10.5,14.9
45,995.5,0,1,17979.70,0,5.721,2.644,0,24.5,2.0,5.8
56,1044.8,4,0,2984.99,0,5.947,2.841,0,88.0,1.1,6.7
16,4754.5,2,1,362.62,0,5.668,2.961,1,44.8,0.4,6.7
22,922.8,4,1,17717.70,0,5.480,2.481,0,93.1,6.7,12.3
80,186.8,4,0,74848.21,1,1.213,0.577,0,54.7,4.2,9.1
24,3509.0,0,1,16369.03,1,6.532,3.245,0,24.9,3.6,9.4
73,183.4,2,0,32462.00,1,4.330,0.462,0,32.1,7.6,15.6
3,1466.4,0,0,0.00,0,3.786,2.148,1,55.9,0.9,8.4
74,343.0,0,0,21417.20,1,0.994,0.522,0,16.3,6.6,10.7
56,557.5,4,1,44054.03,0,4.724,2.484,0,84.8,9.9,16.3
22,478.1,0,1,18658.44,0,6.257,3.221,0,33.1,5.2,13.4
27,1225.6,2,1,25048.71,0,7.014,3.035,0,59.4,3.2,10.7
58,398.6,0,1,26486.70,1,5.451,2.266,0,17.4,6.1,11.1
38,2470.2,4,1,34263.91,0,5.435,2.948,0,89.0,6.9,12.3
52,1492.8,0,1,10133.91,0,5.565,2.286,0,27.8,2.9,9.0
1,9686.9,0,0,0.00,0,3.434,1.923,0,40.8,0.3,4.7
56,4332.1,3,1,25341.91,0,5.790,2.421,0,48.1,2.7,8.1
21,551.3,3,0,2517.24,1,1.544,0.841,0,81.3,1.0,6.5
38,4295.9,4,1,35253.08,1,6.291,3.194,0,89.1,3.6,9.5
33,308.3,3,1,30154.80,0,6.195,2.960,0,65.2,9.1,14.7
76,142.8,0,0,24487.93,0,4.215,1.899,0,-1.4,6.0,9.1
83,520.9,4,0,38687.42,1,4.007,0.542,0,57.7,8.3,14.3
49,2468.7,1,1,24544.27,1,5.895,0.731,0,30.9,8.2,12.1
70,3994.1,4,0,10610.55,1,1.247,0.484,1,80.9,4.0,13.1
76,1126.8,3,0,29038.28,0,4.086,1.962,1,47.6,7.3,14.1
13,6053.4,0,0,59.20,0,6.090,2.827,1,46.6,0.8,7.2
51,7164.4,0,1,6791.70,1,5.037,0.573,0,31.1,1.6,6.5
51,540.8,4,1,18216.00,1,6.186,3.489,0,82.1,1.8,7.7
76,741.6,2,0,22091.46,1,4.434,0.472,0,26.2,1.9,8.5
26,2594.7,0,0,2302.82,0,5.640,2.969,0,32.4,0.4,5.5
62,2117.7,3,1,20791.05,0,4.868,2.516,0,50.7,6.7,11.5
39,4515.1,0,1,26025.64,0,5.899,2.727,0,34.2,5.8,10.3
43,5493.8,0,0,3140.82,0,5.274,2.727,0,31.6,0.8,5.0
50,4266.4,4,1,31037.45,0,5.683,2.854,1,86.2,1.9,9.1
65,274.9,4,1,25075.26,0,5.142,2.868,0,84.0,8.2,13.7
2,309.6,0,0,0.00,0,3.711,1.458,0,32.5,0.3,5.7
62,255.2,4,0,3438.04,1,4.726,2.438,0,84.4,1.1,6.4
41,2785.7,1,1,25277.79,0,5.063,2.338,0,50.3,7.6,12.1
57,4266.4,0,0,2634.68,0,6.272,3.185,0,20.4,1.0,4.9
39,982.9,1,1,21834.38,0,5.695,2.345,0,32.7,7.9,12.6
10,515.8,0,0,408.36,0,5.078,2.233,0,47.2,0.6,6.3
39,43.1,2,1,29243.72,0,6.577,3.219,0,41.9,6.4,12.2
50,24.5,2,1,25033.19,1,5.417,2.280,0,42.0,6.2,11.5
52,365.3,4,0,2648.44,0,5.565,2.240,0,92.8,0.8,7.0
29,4332.1,4,1,24168.00,0,6.776,3.291,0,92.1,5.3,11.0
9,229.4,0,0,331.42,0,4.875,2.030,0,47.2,0.4,4.8
69,1466.4,4,0,34028.70,1,4.462,0.567,1,83.3,5.3,14.2
60,234.2,2,1,12491.43,0,6.140,3.448,0,44.0,4.6,9.6
23,1466.4,0,1,24568.55,1,7.242,3.696,1,37.8,4.1,11.7
64,977.6,0,1,47970.81,1,5.138,2.469,0,3.8,8.2,11.5
48,726.4,3,1,36097.88,0,5.557,2.457,0,63.6,7.9,12.6
50,10609.4,3,1,43870.31,0,5.641,2.458,0,69.5,1.2,8.1
40,4295.9,3,1,29988.87,0,5.912,2.897,1,68.3,3.7,12.2
10,1126.8,0,0,440.35,0,5.045,2.057,1,28.2,0.3,7.6
17,449.3,2,0,857.02,0,6.071,3.033,0,59.0,0.6,5.1
23,2629.0,2,1,22286.22,0,7.083,3.604,1,47.7,8.1,14.8
8,186.2,0,0,379.25,0,4.964,2.034,0,35.9,1.2,5.5
25,200.6,4,0,2193.00,0,6.784,3.632,0,109.0,0.4,6.2
51,3637.2,0,1,33259.51,0,5.732,2.836,1,20.6,4.2,10.9
0,2551.3,0,0,0.00,0,0.000,0.319,0,33.0,1.1,5.2
47,106.9,0,1,16819.08,0,6.538,3.088,0,28.8,3.6,7.6
81,2196.9,4,0,33570.26,0,3.312,1.323,1,68.1,6.3,13.4
47,1344.9,3,1,34814.60,0,5.552,2.634,1,72.1,5.8,13.0
55,2594.7,4,0,3779.26,1,6.049,2.671,1,92.6,0.9,8.4
86,319.6,4,0,43938.30,1,0.930,0.419,0,59.0,7.6,13.3
45,1057.7,4,1,31995.13,0,6.656,2.998,1,88.8,10.2,17.7
11,3238.7,0,0,1320.25,0,5.848,2.926,1,21.0,0.8,6.4
31,1492.8,0,1,16821.62,0,6.831,3.592,1,32.4,2.8,9.8
78,744.2,2,0,22112.86,1,3.827,0.382,0,32.6,5.3,9.7
46,4266.4,4,0,2643.23,0,5.545,3.105,1,93.7,0.4,7.8
51,4479.1,2,1,31039.41,1,5.221,0.652,0,39.6,6.4,11.3
66,102.0,2,0,2940.18,0,4.796,2.567,0,32.5,0.2,4.5
60,308.3,2,1,21475.82,1,5.091,2.753,0,38.0,6.3,10.8
56,630.1,4,0,3711.22,0,5.113,2.593,0,87.5,0.4,6.3
71,169.0,2,0,23169.29,0,4.544,2.280,0,24.8,3.7,10.2
55,2634.2,3,0,2963.79,0,5.766,3.321,0,69.2,0.4,6.0
69,961.4,1,0,17731.63,0,5.555,2.584,0,6.5,5.4,8.9
16,730.5,2,0,1366.93,0,6.254,3.613,0,56.5,0.9,5.8
69,2634.2,4,0,24057.47,0,5.617,2.473,1,79.3,4.9,12.1
3,4283.0,0,0,0.00,0,3.936,1.995,0,33.0,0.3,4.4
67,64.1,2,1,21105.39,1,5.069,0.567,0,31.1,7.0,14.3
20,1442.1,0,0,2419.75,0,6.529,3.500,0,43.0,0.5,5.3
18,1378.1,0,0,2580.26,0,5.945,2.857,1,32.0,0.5,9.0
2,531.2,0,0,0.00,0,3.941,1.838,0,21.9,0.5,4.4
4,2551.3,0,0,27.20,0,4.131,2.274,1,27.9,1.0,8.7
39,2634.2,4,1,40760.37,0,5.838,2.704,0,112.4,2.9,8.9
23,4332.1,4,0,1962.34,0,6.580,3.478,1,91.7,0.3,7.9
88,1548.7,3,0,39876.82,1,0.784,0.535,1,30.1,4.2,10.6
49,4266.4,0,0,2657.93,0,5.461,2.335,1,42.1,0.4,7.0
37,4778.3,0,1,32911.21,0,6.255,2.933,0,45.8,4.2,8.5
50,11843.8,1,1,32271.34,0,5.929,2.925,0,37.9,1.0,5.7
82,80.9,0,0,2757.48,1,1.164,0.615,0,8.6,0.9,4.5
17,515.8,2,0,1309.12,0,6.745,3.121,0,61.1,1.1,5.7
36,730.5,4,1,47554.03,0,5.842,2.905,0,93.8,8.0,15.8
35,3336.0,4,1,38236.79,0,6.798,3.508,1,96.6,7.5,18.0
30,174.8,0,0,2594.69,0,5.413,2.739,0,47.6,1.1,5.7
70,234.3,1,0,23927.80,1,0.880,0.339,0,10.1,8.7,13.1
71,96.8,3,0,30046.06,0,5.781,2.499,0,61.5,4.2,12.2
8,581.7,0,0,204.84,1,4.954,2.415,0,35.1,1.1,6.0
9,1948.7,0,0,9.17,0,5.460,2.911,0,46.0,1.1,5.4
19,2551.0,0,0,2836.96,1,5.520,2.343,1,34.1,0.6,8.3
93,107.6,0,0,18704.00,1,0.561,0.179,0,-0.2,5.9,10.6
49,4283.0,4,1,30447.30,0,6.554,3.165,1,109.4,1.2,8.9
53,255.2,3,0,3485.33,0,6.155,2.798,0,69.7,0.8,6.7
62,559.9,4,1,23548.48,1,4.863,1.801,0,78.5,8.4,14.7
48,3052.7,1,1,26210.96,0,5.044,2.265,0,45.0,6.6,10.9
30,296.4,3,1,25464.37,0,7.099,3.195,0,76.6,2.6,9.4
8,3433.4,0,0,91.45,0,5.243,2.783,1,43.7,0.3,9.4
77,121.9,4,0,30267.25,0,3.517,1.746,0,66.6,11.4,16.2
54,557.5,2,1,27135.97,0,4.561,2.350,0,39.7,8.4,13.5
18,413.0,3,1,4051.67,1,5.391,2.559,0,70.4,1.0,7.3
72,152.5,4,0,33633.46,1,4.968,0.648,0,69.6,8.8,13.7
59,76.4,4,0,3671.02,1,1.541,0.770,0,92.6,0.7,6.2
51,688.1,3,1,31204.38,0,4.931,2.302,0,65.2,2.8,9.4
31,327.0,4,1,23213.34,0,6.070,2.574,0,87.5,5.0,11.1
16,245.3,2,1,164.32,0,5.803,2.941,0,64.9,0.9,12.0
84,49.6,0,0,1018.75,1,0.688,0.301,0,21.3,0.8,5.0
83,101.6,1,0,22613.83,1,1.021,0.486,0,16.6,7.9,14.0
16,476.5,2,1,1060.45,0,6.107,2.766,0,47.1,0.5,5.9
34,2551.3,3,1,26479.17,0,6.005,2.438,1,67.0,8.9,17.1
14,292.9,0,0,277.31,0,5.324,2.185,0,50.7,0.6,5.2
72,388.8,1,0,39175.80,1,1.446,0.649,0,10.4,10.2,16.2
53,343.4,4,1,68427.84,1,6.122,2.889,0,85.2,10.3,15.6
26,200.7,3,0,3384.14,0,5.630,2.632,0,71.9,1.1,6.3
25,222.9,4,1,15978.16,0,6.639,3.414,0,89.3,1.7,8.4
74,139.0,0,0,21187.13,1,5.365,0.672,0,31.6,2.5,8.5
65,4479.1,4,0,2994.75,1,4.810,0.550,0,75.7,0.5,5.8
76,531.2,3,0,34657.96,1,3.413,0.360,0,55.4,3.7,9.7
71,239.6,4,1,31357.17,1,1.007,0.452,0,74.4,9.5,16.7
51,1015.7,3,1,31956.16,0,6.113,3.006,1,62.2,9.1,15.9
62,192.9,2,0,3162.26,0,4.175,1.647,0,30.9,0.5,5.6
25,254.5,4,1,49575.30,0,6.459,3.021,0,92.4,10.2,17.0
77,1044.8,4,0,84584.39,0,4.605,1.775,1,79.2,3.7,12.8
46,2761.3,4,1,23627.52,0,6.412,2.984,0,89.3,6.6,11.9
47,4266.4,2,1,28201.64,1,6.561,3.211,1,37.4,2.3,8.6
40,157.0,4,1,33971.30,0,6.996,3.672,0,108.2,6.7,12.7
40,4283.0,2,1,23018.04,0,6.419,2.969,0,54.8,6.5,11.9
77,2241.3,0,0,23060.79,1,3.045,0.355,0,10.5,7.8,11.2
15,161.3,0,0,6.66,0,5.755,2.821,0,50.1,0.5,5.2
52,1044.8,0,0,2490.98,0,5.173,2.374,1,41.7,0.9,7.1
56,352.6,4,1,27391.30,1,4.459,2.158,0,98.1,5.5,11.1
72,309.6,4,0,24162.05,1,1.283,0.582,0,61.1,5.2,13.7
39,188.0,4,1,41516.73,1,5.944,2.405,0,110.1,10.9,18.8
27,291.9,0,0,2193.87,0,6.751,2.864,0,30.3,0.2,4.1
6,229.4,0,0,5.92,1,4.543,2.147,0,31.4,0.3,4.7
31,581.7,3,1,25313.85,1,6.925,2.989,0,67.5,7.4,12.7
54,38.2,1,1,22864.24,1,1.561,0.773,0,21.1,3.2,9.4
56,4078.2,4,1,22720.98,0,5.888,2.975,0,85.5,6.7,12.1
34,229.4,0,1,17324.21,1,6.507,3.045,0,27.6,2.1,7.2
23,1466.4,4,1,4483.34,1,6.775,3.223,0,75.6,1.0,6.6
63,4078.2,2,1,16206.36,0,4.234,2.506,1,33.1,5.4,11.5
33,229.4,1,1,26490.62,0,5.935,2.664,0,26.1,6.4,10.8
64,164.5,2,1,9691.27,0,4.306,2.393,0,23.8,1.6,5.7
20,96.7,2,1,10546.41,0,5.605,2.921,0,49.8,3.1,8.2
3,292.9,0,0,0.00,0,3.854,1.631,0,47.9,1.2,5.6
61,4956.9,3,0,3366.94,1,5.144,2.447,0,68.7,0.7,6.1
22,1126.8,4,1,14273.56,0,6.011,3.200,0,83.1,1.5,7.6
30,309.6,4,0,3425.36,0,6.992,3.035,0,108.9,0.8,8.1
39,357.4,0,1,6459.57,0,6.894,3.197,0,34.2,2.0,6.8
87,209.0,2,0,27056.48,1,3.875,0.527,0,26.8,4.6,8.4
78,478.1,3,0,46802.75,0,2.751,1.008,0,48.1,2.5,6.9
33,7164.4,2,1,30422.04,1,6.729,3.817,0,47.3,1.5,7.6
36,282.8,3,1,35867.38,0,5.819,3.301,0,83.4,5.1,11.8
57,1492.8,2,1,18622.76,0,4.848,2.360,0,50.7,4.4,9.2
59,71.6,3,0,3735.92,0,4.500,1.834,0,49.7,1.1,7.5
70,157.3,2,0,19534.89,1,3.909,0.551,0,32.2,2.7,8.7
26,933.8,0,0,2567.56,0,5.689,2.568,0,40.8,0.6,5.0
75,239.6,2,0,39235.70,0,4.279,1.674,0,30.6,8.1,15.2
66,158.4,0,1,14837.36,0,4.993,2.396,0,7.5,3.3,6.7
29,322.7,4,1,20928.17,0,7.176,3.355,0,87.4,4.9,11.4
3,864.9,0,0,0.00,0,3.866,1.678,0,26.2,0.6,6.0
45,2332.3,0,1,9181.30,0,5.981,3.030,0,24.4,2.0,7.1
44,953.2,4,1,47545.03,0,5.682,2.556,0,87.9,7.2,14.1
74,3667.6,0,0,19119.64,1,1.092,0.502,0,16.9,7.3,11.4
59,82.6,1,1,22360.94,0,4.849,2.248,0,25.5,6.7,11.3
8,413.0,0,0,369.19,0,5.235,2.853,0,35.7,1.1,5.1
50,2468.7,3,1,28877.02,0,5.304,2.479,1,63.2,2.8,10.0
56,234.2,0,1,26610.41,0,5.229,2.826,0,38.3,9.1,15.0
73,234.3,3,0,36112.64,1,1.147,0.415,0,58.3,7.5,13.1
81,1073.6,0,0,34534.37,0,3.464,1.498,1,3.4,2.3,9.0
82,9686.9,4,0,37355.00,1,0.758,0.343,0,70.7,0.5,5.5
3,343.0,0,0,0.00,0,3.870,2.069,0,43.4,0.5,7.7
34,5171.7,3,1,25450.59,0,6.329,3.125,1,73.7,4.4,11.8
29,1466.4,3,1,26511.81,0,6.027,2.934,1,62.4,4.3,12.4
76,101.6,3,0,20835.57,1,0.749,0.451,0,36.9,2.2,8.0
2,1225.6,0,0,0.00,0,3.435,1.613,1,39.6,0.2,6.7
25,90.5,1,1,15523.78,0,6.716,3.125,0,46.1,5.0,9.3
85,133.2,3,0,26410.31,1,0.844,0.381,0,47.7,8.3,13.5
36,3637.2,1,1,25199.39,0,6.812,3.294,1,50.2,3.9,10.4
84,101.6,3,0,25547.12,1,0.828,0.294,0,41.1,6.9,11.7
9,3303.2,0,0,512.22,0,5.304,2.669,0,30.6,0.4,5.3
2,584.9,0,0,0.00,0,3.908,1.840,0,33.4,0.4,4.4
25,1417.1,4,1,26501.16,1,6.919,3.051,1,88.8,5.4,16.3
16,4078.2,2,0,3001.36,0,6.083,2.900,0,44.9,0.6,4.8
5,1044.8,0,0,29.73,0,4.377,2.479,0,39.4,0.7,4.8
48,355.8,2,1,35336.93,1,5.130,2.732,0,51.9,10.5,16.6
79,15794.5,1,0,27896.98,1,4.248,0.439,1,5.8,0.5,8.1
42,355.1,4,1,41236.08,0,5.817,3.254,0,110.0,9.7,17.4
38,153.1,2,1,23487.05,0,6.284,3.198,0,44.2,6.2,10.9
25,559.9,2,1,26463.01,0,6.984,3.727,0,48.1,9.9,15.3
60,365.3,3,1,23489.63,1,5.556,0.664,0,46.2,1.7,7.3
56,9584.0,2,1,34289.74,1,5.767,0.732,1,41.3,1.1,7.5
51,158.4,0,0,2732.40,0,6.008,2.661,0,16.7,0.8,7.2
54,1060.7,2,0,2849.86,0,5.811,2.599,0,36.0,0.2,4.3
84,96.7,0,0,3448.98,1,3.630,0.432,0,5.4,1.0,5.9
66,185.6,2,0,2930.35,1,0.982,0.471,0,35.1,0.3,4.4
30,581.7,4,1,28017.31,0,7.045,3.442,0,111.9,4.4,10.2
58,584.9,3,1,27255.69,0,4.595,2.306,0,54.0,8.9,13.6
3,309.6,0,0,0.00,0,3.972,1.706,0,45.8,0.4,4.7
58,4283.0,1,0,2802.30,1,5.463,0.653,0,30.5,0.9,6.2
36,79.4,4,1,25885.06,0,5.674,2.927,0,99.9,9.5,15.8
57,153.1,1,1,18663.44,1,5.001,2.453,0,41.3,1.7,6.7
48,4754.5,0,1,20957.53,0,5.438,2.867,1,24.8,1.6,7.7
59,1492.8,3,1,20052.03,1,5.898,2.820,0,46.8,4.0,8.6
44,413.0,3,1,39482.54,0,5.979,3.132,0,69.9,8.1,14.3
40,1706.0,0,1,24009.97,0,6.824,3.236,1,28.9,4.6,12.1
37,230.3,1,1,19783.66,0,6.195,3.451,0,49.5,1.9,8.3
32,2551.3,2,1,27487.02,0,7.047,3.712,0,46.2,4.7,9.3
4,112.0,0,0,62.66,0,4.169,2.096,0,37.5,0.4,5.1
63,133.5,1,0,2854.52,0,5.721,2.702,0,16.5,0.7,4.2
21,1130.6,3,1,13636.14,0,6.632,2.858,1,66.0,3.1,11.0
17,4069.8,0,1,1061.19,0,6.633,2.703,0,55.9,1.2,5.8
44,744.2,3,1,34840.81,0,5.746,2.688,0,66.0,4.1,10.1
24,11843.8,1,1,15226.32,0,6.710,3.025,0,42.6,0.4,5.5
71,229.4,2,0,21031.15,1,0.985,0.403,0,39.8,5.7,9.8
73,161.3,2,0,24404.42,1,3.750,0.454,0,13.4,2.5,6.2
51,2117.7,2,1,28767.84,0,5.125,2.433,0,63.0,2.0,7.2
67,3802.6,4,0,3717.75,0,4.860,2.321,0,78.1,0.3,5.8
25,4504.8,4,1,42571.98,0,6.386,3.030,0,97.6,2.8,8.4
51,2562.9,1,1,44777.75,1,4.436,2.340,0,26.1,4.7,11.8
34,630.1,3,0,3468.20,1,7.376,4.008,0,57.9,0.9,6.2
21,282.8,3,0,2247.72,0,6.785,3.216,0,57.6,0.8,5.6
52,76.4,1,1,29111.28,1,5.707,2.673,0,32.0,3.2,8.2
53,42.8,3,1,29221.65,0,4.992,2.223,0,65.9,8.1,13.1
31,1492.8,2,0,3124.66,1,5.741,2.525,1,53.8,0.5,7.4
13,1995.2,0,0,399.09,1,5.006,2.632,0,36.3,0.6,4.5
35,9660.4,3,1,47100.22,0,7.131,3.874,0,71.3,0.9,7.8
3,4266.4,0,0,0.00,0,3.838,2.351,0,44.9,0.4,6.7
56,449.3,3,1,32198.19,1,5.704,0.797,0,62.3,11.4,16.9
18,327.0,2,0,2917.97,0,6.201,3.272,0,57.2,0.6,5.6
73,142.8,0,0,13260.08,1,4.908,0.662,0,7.3,5.2,9.5
17,747.7,0,1,1154.27,0,6.772,3.478,0,37.8,0.4,4.4
17,4504.8,1,0,4980.53,0,5.962,3.041,0,32.2,1.8,6.0
14,6053.4,0,0,626.84,0,5.971,2.812,0,42.3,1.0,6.9
55,2634.2,3,0,3453.14,0,5.055,2.622,1,51.1,0.5,11.6
16,4332.1,1,0,1263.82,0,6.160,3.016,1,73.8,1.1,8.0
24,2594.7,3,0,2251.00,1,5.976,3.114,0,89.8,0.5,6.1
27,9584.0,0,1,42355.90,0,5.455,2.907,0,35.1,0.9,6.7
8,4956.9,0,0,59.02,0,5.142,2.222,1,31.0,0.9,7.3
28,4283.0,2,1,24811.07,0,6.591,2.988,0,65.8,2.7,7.6
58,174.8,3,0,3731.70,0,5.243,2.037,0,62.2,1.2,7.4
59,274.9,4,1,58131.11,0,6.085,2.533,0,89.0,3.4,8.8
43,161.3,4,1,33099.75,1,6.612,2.604,0,95.5,2.7,8.2
38,316.8,2,1,30599.87,0,6.545,3.397,0,61.4,10.3,15.1
24,6053.4,0,1,29100.38,0,6.893,3.837,1,39.1,2.3,8.2
81,349.1,4,0,50742.30,1,1.159,0.556,0,78.0,6.7,12.2
72,4266.4,1,0,12478.91,1,1.363,0.591,1,6.7,1.8,7.3
82,4078.2,1,0,37003.15,1,3.042,0.310,1,20.1,4.7,10.9
66,82.6,3,0,2951.80,1,6.004,0.727,0,52.8,0.8,6.5
40,1706.0,4,1,25228.44,0,6.169,2.761,1,101.1,4.4,12.5
24,4266.4,0,1,22988.10,0,6.892,3.835,1,59.5,3.5,10.2
31,1998.8,0,0,2127.63,0,5.900,2.996,0,32.3,1.0,5.3
6,2454.8,0,0,104.77,0,4.549,2.287,1,42.8,0.4,7.1
34,4287.6,0,1,10937.31,0,5.721,2.707,1,32.8,4.0,10.2
75,2982.2,4,0,39019.53,1,1.271,0.532,0,74.5,2.2,7.5
47,2332.3,3,1,38334.10,0,5.574,2.881,1,70.6,2.6,9.7
4,321.7,0,0,72.79,0,4.141,1.878,0,42.5,0.4,7.6
19,4287.6,3,1,14511.26,0,5.746,2.869,1,58.3,1.3,7.9
63,161.3,4,1,23273.33,1,5.109,2.377,0,79.7,1.7,7.2
20,4754.5,3,1,11747.52,0,5.852,2.810,0,76.0,2.3,8.0
82,182.1,0,0,22949.45,0,2.981,1.886,0,12.4,6.9,11.9
10,3303.2,0,0,61.68,1,4.870,2.344,0,40.4,0.7,5.7
23,4266.4,2,0,2259.08,0,5.931,2.295,0,47.5,0.4,8.4
76,309.6,0,0,22979.61,0,3.137,1.568,0,2.0,2.5,6.1
33,182.1,4,1,52581.94,1,6.959,3.202,0,102.3,3.2,10.1
53,77.6,4,1,39183.78,0,4.768,2.244,0,84.2,8.9,15.9
44,4042.2,4,1,35327.20,1,5.342,0.609,0,101.0,3.0,9.0
61,9686.9,1,1,18725.07,1,4.641,2.350,1,24.8,0.4,6.9
19,4332.1,2,1,4654.62,0,6.205,3.368,0,42.6,1.5,6.6
56,3637.2,2,0,3192.71,0,6.212,3.152,0,28.5,0.7,5.1
52,41.2,4,1,32793.15,1,5.669,0.744,0,86.8,9.8,18.7
36,369.7,4,1,45034.71,1,6.824,3.027,0,84.6,9.2,14.7
47,855.8,4,1,16660.74,0,5.875,2.824,0,89.1,6.4,13.8
64,80.9,2,0,3004.36,0,4.633,2.630,0,32.1,1.2,5.2
53,3439.5,4,1,38110.95,0,5.633,2.779,0,95.7,5.0,11.1
12,133.2,0,0,467.13,1,5.671,2.604,0,36.8,1.1,5.0
11,2667.6,0,0,83.53,0,5.451,2.720,0,46.9,0.9,6.3
52,64.1,3,0,3610.56,0,6.528,3.504,0,64.2,0.5,5.4
20,112.0,3,1,1897.49,0,6.934,3.479,0,71.7,0.2,6.8
63,139.0,4,0,3388.57,1,4.548,2.363,0,82.8,0.8,6.1
87,1069.0,4,0,61131.77,1,3.249,0.464,0,61.8,2.3,7.2
92,114.8,0,0,23746.98,1,2.070,0.250,0,-6.2,5.7,8.8
41,514.4,4,1,31544.95,0,5.589,2.834,0,81.2,5.6,11.5
53,321.7,1,1,21707.57,0,6.328,2.871,0,30.2,7.5,12.7
4,449.3,0,0,40.11,0,4.165,1.395,0,27.7,0.3,5.3
79,109.8,3,0,28433.36,0,4.264,1.844,0,44.1,6.6,11.2
65,69.6,4,0,3946.84,1,1.175,0.550,0,88.9,1.5,8.3
83,337.9,3,0,27425.34,0,4.319,2.110,0,34.1,5.0,10.2
66,128.5,4,0,3222.94,0,5.773,2.211,0,62.7,0.3,6.1
20,274.9,3,1,4637.99,0,6.510,3.361,0,66.6,1.6,7.2
30,933.8,1,0,2760.68,0,6.829,3.009,0,36.5,0.3,4.9
81,6113.9,0,0,21610.42,1,3.999,0.468,0,10.2,1.6,5.0
49,4754.5,4,1,33342.02,0,5.421,2.727,1,84.0,2.0,12.0
59,4864.2,4,1,41724.66,1,1.202,0.458,0,92.7,2.1,9.7
13,3555.7,0,0,1144.42,0,6.249,3.251,0,37.7,1.1,5.4
19,744.2,3,0,1997.35,0,6.522,3.082,0,66.2,0.7,5.4
53,96.8,2,1,29709.77,0,4.624,2.597,0,45.1,9.8,15.3
20,816.1,2,1,14301.96,0,6.007,2.873,0,44.7,1.3,5.6
81,182.1,2,0,17913.93,1,1.155,0.539,0,22.9,3.4,8.7
87,1015.7,0,0,19442.63,1,3.605,0.504,1,12.2,3.5,9.2
54,209.0,4,1,36523.59,0,4.960,2.364,0,73.4,10.1,15.4
72,46.2,3,0,30416.12,1,4.342,0.504,0,44.1,11.5,16.3
51,536.6,0,1,42050.70,1,1.361,0.691,0,44.4,3.3,8.0
56,234.3,2,0,2595.57,0,4.805,2.743,0,43.1,0.9,5.0
40,158.4,0,1,23447.74,0,5.670,2.555,0,17.7,5.5,9.1
33,730.5,4,1,54537.65,1,6.590,3.331,0,90.7,9.6,17.3
3,995.5,0,0,0.00,0,3.918,1.974,0,46.7,0.8,6.4
32,354.8,2,1,19777.20,0,6.089,3.136,0,40.8,2.5,7.4
28,118.7,4,1,28803.82,0,6.308,2.816,0,101.5,2.9,8.8
67,1169.4,2,0,3273.16,1,1.406,0.676,1,24.4,0.3,6.2
12,221.1,0,0,155.54,0,5.546,2.770,0,41.4,0.5,6.0
28,200.7,2,1,21576.77,0,5.902,2.987,0,46.3,8.2,13.0
70,118.7,4,1,40971.52,1,0.982,0.463,0,65.8,10.6,15.6
31,13650.3,4,1,48885.43,0,5.967,3.051,0,97.8,1.1,6.8
82,166.1,1,0,25456.36,1,4.952,0.637,0,-0.7,3.1,7.3
47,4754.5,0,1,13548.24,0,5.815,2.629,0,23.4,1.9,5.5
30,29.1,3,1,21075.97,1,5.811,2.870,0,72.2,5.6,11.0
55,292.9,4,1,40594.09,0,4.377,1.870,0,81.4,11.6,18.6
26,2468.7,4,1,31137.64,1,6.141,3.236,0,91.9,8.1,14.2
5,166.1,0,0,154.02,0,4.347,2.205,0,37.5,0.5,6.7
31,744.2,4,1,32263.16,1,6.607,3.100,0,108.9,2.2,9.0
19,371.1,2,0,1687.43,0,5.672,2.789,0,62.3,1.2,6.7
85,229.9,1,0,28311.68,1,4.089,0.512,0,10.7,3.8,10.4
19,349.1,0,1,18799.61,1,6.037,3.173,0,31.0,2.5,6.3
4,407.6,0,0,4.42,0,4.169,2.379,0,41.2,0.2,5.8
76,375.9,3,0,71745.77,0,3.863,1.542,0,37.4,4.7,9.5
7,726.4,0,0,369.46,0,4.725,2.016,0,37.0,0.4,5.4
9,9660.4,0,0,637.94,0,4.749,2.581,0,43.0,0.4,5.7
75,407.6,4,0,53614.36,0,5.313,2.827,0,59.1,7.1,11.8
46,369.7,3,1,29281.29,0,5.649,2.888,0,75.3,7.1,13.6
16,1998.8,2,0,302.06,0,6.216,2.840,0,55.0,0.5,5.4
54,3336.0,3,0,3274.14,0,5.214,2.387,1,63.2,1.1,8.5
